# 
# position measurements for linear hopper
# time, top measured position, bottom measured position
# 
9.3300000000e+00, 2.8148627945e+00, 1.5210665722e+00
9.3400000000e+00, 2.8475968253e+00, 1.4745622215e+00
9.3500000000e+00, 2.8598287634e+00, 1.4193047496e+00
9.3600000000e+00, 2.8787484005e+00, 1.3749424506e+00
9.3700000000e+00, 2.8838225090e+00, 1.3252835793e+00
9.3800000000e+00, 2.9150789756e+00, 1.2907527471e+00
9.3900000000e+00, 2.9261525183e+00, 1.2250947473e+00
9.4000000000e+00, 2.9193174256e+00, 1.1995266334e+00
9.4100000000e+00, 2.9378150083e+00, 1.1646490085e+00
9.4200000000e+00, 2.9575346651e+00, 1.1288786332e+00
9.4300000000e+00, 2.9935379228e+00, 1.0825375037e+00
9.4400000000e+00, 2.9823573641e+00, 1.0595828257e+00
9.4500000000e+00, 3.0047494114e+00, 1.0346849982e+00
9.4600000000e+00, 3.0060103100e+00, 9.8153748904e-01
9.4700000000e+00, 3.0133840182e+00, 9.5384306316e-01
9.4800000000e+00, 3.0242829134e+00, 9.2566315402e-01
9.4900000000e+00, 3.0387870466e+00, 9.1767395552e-01
9.5000000000e+00, 3.0383332032e+00, 8.8942715494e-01
9.5100000000e+00, 3.0414384849e+00, 8.8291380980e-01
9.5200000000e+00, 3.0610126761e+00, 8.5404166469e-01
9.5300000000e+00, 3.0455754864e+00, 8.2580556122e-01
9.5400000000e+00, 3.0612829024e+00, 8.1839929491e-01
9.5500000000e+00, 3.0666862845e+00, 8.1035220732e-01
9.5600000000e+00, 3.0724355872e+00, 8.0798002154e-01
9.5700000000e+00, 3.0766968251e+00, 7.7751206411e-01
9.5800000000e+00, 3.0657085051e+00, 8.1823085875e-01
9.5900000000e+00, 3.0434528893e+00, 8.0297302392e-01
9.6000000000e+00, 3.0724121336e+00, 8.0816072190e-01
9.6100000000e+00, 3.0654833170e+00, 8.1024583957e-01
9.6200000000e+00, 3.0774303528e+00, 8.0618391667e-01
9.6300000000e+00, 3.0505329017e+00, 8.2261098397e-01
9.6400000000e+00, 3.0482262176e+00, 8.2474447157e-01
9.6500000000e+00, 3.0621015020e+00, 8.5302341837e-01
9.6600000000e+00, 3.0427195813e+00, 8.6767231639e-01
9.6700000000e+00, 3.0232483401e+00, 8.7925507238e-01
9.6800000000e+00, 3.0447602626e+00, 9.2322065962e-01
9.6900000000e+00, 3.0271006140e+00, 9.3735622822e-01
9.7000000000e+00, 3.0181778374e+00, 9.7065201536e-01
9.7100000000e+00, 2.9996650384e+00, 1.0069355721e+00
9.7200000000e+00, 2.9775092679e+00, 1.0514658352e+00
9.7300000000e+00, 2.9608763499e+00, 1.0930309811e+00
9.7400000000e+00, 2.9473381549e+00, 1.1219467041e+00
9.7500000000e+00, 2.9129903271e+00, 1.1742427634e+00
9.7600000000e+00, 2.9268626611e+00, 1.2333584109e+00
9.7700000000e+00, 2.9208017023e+00, 1.2620190390e+00
9.7800000000e+00, 2.8994481380e+00, 1.3265600680e+00
9.7900000000e+00, 2.8700071133e+00, 1.3867641737e+00
9.8000000000e+00, 2.8466190868e+00, 1.4377581888e+00
9.8100000000e+00, 2.8335908086e+00, 1.5157155261e+00
9.8200000000e+00, 2.7972238453e+00, 1.5703407253e+00
9.8300000000e+00, 2.7819348210e+00, 1.6462843873e+00
9.8400000000e+00, 2.7709877663e+00, 1.7169311386e+00
9.8500000000e+00, 2.7278593329e+00, 1.7803010172e+00
9.8600000000e+00, 2.7217820363e+00, 1.8322821188e+00
9.8700000000e+00, 2.7014155791e+00, 1.9260897002e+00
9.8800000000e+00, 2.6885448658e+00, 1.9907260084e+00
9.8900000000e+00, 2.6382129182e+00, 2.0587117395e+00
9.9000000000e+00, 2.6268872227e+00, 2.1420311754e+00
9.9100000000e+00, 2.5969013922e+00, 2.2045052857e+00
9.9200000000e+00, 2.5669051368e+00, 2.2863602021e+00
9.9300000000e+00, 2.5460293425e+00, 2.3573094436e+00
9.9400000000e+00, 2.5181348202e+00, 2.4319814352e+00
9.9500000000e+00, 2.4866274101e+00, 2.5093142711e+00
9.9600000000e+00, 2.4660121439e+00, 2.5908795972e+00
9.9700000000e+00, 2.4651747011e+00, 2.6683565116e+00
9.9800000000e+00, 2.4102697945e+00, 2.7319999739e+00
9.9900000000e+00, 2.3802979573e+00, 2.8109509762e+00
1.0000000000e+01, 2.3537857368e+00, 2.8734023101e+00
1.0010000000e+01, 2.3578805055e+00, 2.9678565557e+00
1.0020000000e+01, 2.3074103448e+00, 3.0276835502e+00
1.0030000000e+01, 2.3032996799e+00, 3.1079305106e+00
1.0040000000e+01, 2.2588465299e+00, 3.1772454913e+00
1.0050000000e+01, 2.2459427586e+00, 3.2559228242e+00
1.0060000000e+01, 2.2274184451e+00, 3.3153321462e+00
1.0070000000e+01, 2.2062690639e+00, 3.3845836346e+00
1.0080000000e+01, 2.1782047848e+00, 3.4490260958e+00
1.0090000000e+01, 2.1771284406e+00, 3.5232391693e+00
1.0100000000e+01, 2.1606998525e+00, 3.5600529124e+00
1.0110000000e+01, 2.1311667554e+00, 3.6318891980e+00
1.0120000000e+01, 2.1125780930e+00, 3.6875018514e+00
1.0130000000e+01, 2.0929859804e+00, 3.7283078131e+00
1.0140000000e+01, 2.0737089194e+00, 3.7935544253e+00
1.0150000000e+01, 2.0600017190e+00, 3.8228794697e+00
1.0160000000e+01, 2.0312464139e+00, 3.8758397939e+00
1.0170000000e+01, 2.0235311947e+00, 3.9248347433e+00
1.0180000000e+01, 2.0023138008e+00, 3.9716953208e+00
1.0190000000e+01, 1.9809901866e+00, 4.0065895274e+00
1.0200000000e+01, 1.9931129496e+00, 4.0422981407e+00
1.0210000000e+01, 1.9468832585e+00, 4.0538478407e+00
1.0220000000e+01, 1.9645764137e+00, 4.0973726988e+00
1.0230000000e+01, 1.9589033148e+00, 4.1127108476e+00
1.0240000000e+01, 1.9652419090e+00, 4.1460058876e+00
1.0250000000e+01, 1.9422531548e+00, 4.1515221729e+00
1.0260000000e+01, 1.9417794856e+00, 4.1892949464e+00
1.0270000000e+01, 1.9374634186e+00, 4.1883446646e+00
1.0280000000e+01, 1.9349143010e+00, 4.1984517274e+00
1.0290000000e+01, 1.9301907765e+00, 4.1927035233e+00
1.0300000000e+01, 1.9472187159e+00, 4.2105892075e+00
1.0310000000e+01, 1.9536417909e+00, 4.2075641887e+00
1.0320000000e+01, 1.9318342914e+00, 4.1881000007e+00
1.0330000000e+01, 1.9336555239e+00, 4.1776041256e+00
1.0340000000e+01, 1.9618680605e+00, 4.1771607217e+00
1.0350000000e+01, 1.9538024262e+00, 4.1717941063e+00
1.0360000000e+01, 1.9629111493e+00, 4.1691727039e+00
1.0370000000e+01, 1.9584036302e+00, 4.1201081318e+00
1.0380000000e+01, 1.9693394075e+00, 4.1044016014e+00
1.0390000000e+01, 1.9788846644e+00, 4.0660238073e+00
1.0400000000e+01, 1.9803834420e+00, 4.0296280574e+00
1.0410000000e+01, 2.0017092088e+00, 3.9929677715e+00
1.0420000000e+01, 1.9933476261e+00, 3.9666885392e+00
1.0430000000e+01, 2.0365645825e+00, 3.9318032596e+00
1.0440000000e+01, 2.0391597012e+00, 3.8860142796e+00
1.0450000000e+01, 2.0381888881e+00, 3.8291234631e+00
1.0460000000e+01, 2.0876527291e+00, 3.7992250614e+00
1.0470000000e+01, 2.0808264251e+00, 3.7537166673e+00
1.0480000000e+01, 2.0986573309e+00, 3.6742593602e+00
1.0490000000e+01, 2.1398776996e+00, 3.6395218287e+00
1.0500000000e+01, 2.1380660508e+00, 3.5676541743e+00
1.0510000000e+01, 2.1606797459e+00, 3.5127511485e+00
1.0520000000e+01, 2.2005874592e+00, 3.4505809252e+00
1.0530000000e+01, 2.2052213582e+00, 3.3674557931e+00
1.0540000000e+01, 2.2361740771e+00, 3.3025871912e+00
1.0550000000e+01, 2.2491002791e+00, 3.2566675270e+00
1.0560000000e+01, 2.2821590022e+00, 3.1862468899e+00
1.0570000000e+01, 2.3045629289e+00, 3.1087374450e+00
1.0580000000e+01, 2.3245270168e+00, 3.0364042910e+00
1.0590000000e+01, 2.3506418493e+00, 2.9679041394e+00
1.0600000000e+01, 2.3717430358e+00, 2.8939088887e+00
1.0610000000e+01, 2.3884143537e+00, 2.8111427413e+00
1.0620000000e+01, 2.4226298026e+00, 2.7582606787e+00
